lat,lng,elevation,wp,elevation_diff_m,dist_per_wp_m,distance_km,distance_m,elevation_diff_cum,slope,wh_per_km,wh_used,total_wh_used
77.956073,16.562631,378.5,1343,0.3,149.3454286,124.9,124875.8317,-119.8,-0.000959353,118.9952032,17.77138963,14860.77347
77.95581,16.562134,378.6,1344,0.1,149.3454286,125,125025.1771,-119.7,-0.000957407,118.995213,17.77139108,14878.54486
77.955621,16.561667,378.7,1345,0.1,149.3454286,125.2,125174.5226,-119.6,-0.000955466,118.9952227,17.77139253,14896.31625
77.95552,16.561265,378.8,1346,0.1,149.3454286,125.3,125323.868,-119.5,-0.000953529,118.9952324,17.77139397,14914.08764
77.955446,16.560564,378.8,1347,0,149.3454286,125.5,125473.2134,-119.5,-0.000952395,118.995238,17.77139482,14931.85904
77.955465,16.560258,378.6,1348,-0.2,149.3454286,125.6,125622.5589,-119.7,-0.000952854,118.9952357,17.77139448,14949.63043
77.955479,16.560161,378.5,1349,-0.1,149.3454286,125.8,125771.9043,-119.8,-0.000952518,118.9952374,17.77139473,14967.40183
77.955489,16.56004,378.4,1350,-0.1,149.3454286,125.9,125921.2497,-119.9,-0.000952182,118.9952391,17.77139498,14985.17322
77.955572,16.559541,377.9,1351,-0.5,149.3454286,126.1,126070.5951,-120.4,-0.00095502,118.9952249,17.77139286,15002.94461
77.95579,16.55796,377.9,1352,0,149.3454286,126.2,126219.9406,-120.4,-0.00095389,118.9952305,17.7713937,15020.71601
77.955801,16.557351,378.5,1353,0.6,149.3454286,126.4,126369.286,-119.8,-0.000948015,118.9952599,17.77139809,15038.48741
77.955758,16.55685,378.8,1354,0.3,149.3454286,126.5,126518.6314,-119.5,-0.000944525,118.9952774,17.7714007,15056.25881
77.955637,16.556317,379,1355,0.2,149.3454286,126.7,126667.9769,-119.3,-0.000941832,118.9952908,17.77140271,15074.03021
77.955425,16.555865,379,1356,0,149.3454286,126.8,126817.3223,-119.3,-0.000940723,118.9952964,17.77140354,15091.80161
77.955133,16.555407,379,1357,0,149.3454286,127,126966.6677,-119.3,-0.000939617,118.9953019,17.77140436,15109.57302
77.954081,16.554054,378.5,1358,-0.5,149.3454286,127.1,127116.0131,-119.8,-0.000942446,118.9952878,17.77140225,15127.34442
77.953623,16.553417,378,1359,-0.5,149.3454286,127.3,127265.3586,-120.3,-0.000945269,118.9952737,17.77140014,15145.11582
77.953314,16.552836,377.6,1360,-0.4,149.3454286,127.4,127414.704,-120.7,-0.0009473,118.9952635,17.77139863,15162.88722
77.953121,16.552196,377.2,1361,-0.4,149.3454286,127.6,127564.0494,-121.1,-0.000949327,118.9952534,17.77139711,15180.65862
77.952812,16.550889,376.8,1362,-0.4,149.3454286,127.7,127713.3949,-121.5,-0.000951349,118.9952433,17.7713956,15198.43001
77.952448,16.549768,376.7,1363,-0.1,149.3454286,127.9,127862.7403,-121.6,-0.00095102,118.9952449,17.77139585,15216.20141
77.952188,16.549215,376.8,1364,0.1,149.3454286,128,128012.0857,-121.5,-0.000949129,118.9952544,17.77139726,15233.9728
77.951784,16.548356,376.4,1365,-0.4,149.3454286,128.2,128161.4311,-121.9,-0.000951144,118.9952443,17.77139575,15251.7442
77.95153,16.547862,375.7,1366,-0.7,149.3454286,128.3,128310.7766,-122.6,-0.000955493,118.9952225,17.77139251,15269.51559
77.950651,16.546148,377.3,1367,1.6,149.3454286,128.5,128460.122,-121,-0.000941927,118.9952904,17.77140264,15287.287
77.950476,16.545793,378.3,1368,1,149.3454286,128.6,128609.4674,-120,-0.000933057,118.9953347,17.77140926,15305.0584
77.949981,16.544794,381.5,1369,3.2,149.3454286,128.8,128758.8129,-116.8,-0.000907122,118.9954644,17.77142863,15322.82983
77.949753,16.544334,382.7,1370,1.2,149.3454286,128.9,128908.1583,-115.6,-0.000896762,118.9955162,17.77143636,15340.60127
77.94911,16.543232,383.6,1371,0.9,149.3454286,129.1,129057.5037,-114.7,-0.000888751,118.9955562,17.77144235,15358.37271
77.948802,16.542703,383.2,1372,-0.4,149.3454286,129.2,129206.8491,-115.1,-0.00089082,118.9955459,17.7714408,15376.14415
77.947904,16.541123,383.5,1373,0.3,149.3454286,129.4,129356.1946,-114.8,-0.000887472,118.9955626,17.7714433,15393.9156
77.946661,16.539011,382.1,1374,-1.4,149.3454286,129.5,129505.54,-116.2,-0.000897259,118.9955137,17.77143599,15411.68703
77.945715,16.537303,381.5,1375,-0.6,149.3454286,129.7,129654.8854,-116.8,-0.000900853,118.9954957,17.77143331,15429.45847
77.945387,16.536657,381.8,1376,0.3,149.3454286,129.8,129804.2309,-116.5,-0.000897505,118.9955125,17.77143581,15447.2299
77.944809,16.535531,382,1377,0.2,149.3454286,130,129953.5763,-116.3,-0.000894935,118.9955253,17.77143773,15465.00134
77.943833,16.534121,382.9,1378,0.9,149.3454286,130.1,130102.9217,-115.4,-0.00088699,118.995565,17.77144366,15482.77278
77.943537,16.533633,383.3,1379,0.4,149.3454286,130.3,130252.2671,-115,-0.000882902,118.9955855,17.77144671,15500.54423
77.943092,16.5329,383.5,1380,0.2,149.3454286,130.4,130401.6126,-114.8,-0.000880357,118.9955982,17.77144861,15518.31568
77.942547,16.531764,383.7,1381,0.2,149.3454286,130.6,130550.958,-114.6,-0.000877818,118.9956109,17.77145051,15536.08713
77.942357,16.531319,383.8,1382,0.1,149.3454286,130.7,130700.3034,-114.5,-0.00087605,118.9956198,17.77145183,15553.85858
77.941983,16.53044,384,1383,0.2,149.3454286,130.8,130849.6489,-114.3,-0.000873522,118.9956324,17.77145372,15571.63003
77.940875,16.528031,380,1384,-4,149.3454286,131,130998.9943,-118.3,-0.00090306,118.9954847,17.77143166,15589.40147
77.939207,16.52432,374.9,1385,-5.1,149.3454286,131.1,131148.3397,-123.4,-0.000940919,118.9952954,17.77140339,15607.17287
77.939089,16.524073,374.6,1386,-0.3,149.3454286,131.3,131297.6851,-123.7,-0.000942134,118.9952893,17.77140248,15624.94427
77.937878,16.52154,372.6,1387,-2,149.3454286,131.4,131447.0306,-125.7,-0.000956279,118.9952186,17.77139192,15642.71566
77.936727,16.519322,369.4,1388,-3.2,149.3454286,131.6,131596.376,-128.9,-0.00097951,118.9951024,17.77137457,15660.48704
77.93559,16.517068,369.9,1389,0.5,149.3454286,131.7,131745.7214,-128.4,-0.000974605,118.995127,17.77137824,15678.25842
77.935075,16.516052,371.6,1390,1.7,149.3454286,131.9,131895.0669,-126.7,-0.000960612,118.9951969,17.77138868,15696.02981
77.934611,16.515133,373.1,1391,1.5,149.3454286,132,132044.4123,-125.2,-0.000948166,118.9952592,17.77139798,15713.8012
77.934478,16.514789,373.5,1392,0.4,149.3454286,132.2,132193.7577,-124.8,-0.000944069,118.9952797,17.77140104,15731.5726
77.934363,16.514453,373.6,1393,0.1,149.3454286,132.3,132343.1031,-124.7,-0.000942248,118.9952888,17.7714024,15749.34401
77.934303,16.514276,373.7,1394,0.1,149.3454286,132.5,132492.4486,-124.6,-0.000940431,118.9952978,17.77140375,15767.11541
77.93413,16.51362,373.6,1395,-0.1,149.3454286,132.6,132641.794,-124.7,-0.000940126,118.9952994,17.77140398,15784.88681
77.934008,16.513038,373.3,1396,-0.3,149.3454286,132.8,132791.1394,-125,-0.000941328,118.9952934,17.77140308,15802.65822
77.933933,16.512497,372.9,1397,-0.4,149.3454286,132.9,132940.4849,-125.4,-0.000943279,118.9952836,17.77140163,15820.42962
77.933909,16.511886,372.5,1398,-0.4,149.3454286,133.1,133089.8303,-125.8,-0.000945226,118.9952739,17.77140017,15838.20102
77.933909,16.511421,371.9,1399,-0.6,149.3454286,133.2,133239.1757,-126.4,-0.00094867,118.9952567,17.7713976,15855.97242
77.933938,16.51077,371.1,1400,-0.8,149.3454286,133.4,133388.5211,-127.2,-0.000953605,118.995232,17.77139392,15873.74381
77.934056,16.509066,368.9,1401,-2.2,149.3454286,133.5,133537.8666,-129.4,-0.000969014,118.9951549,17.77138241,15891.51519
77.9341,16.50825,367.8,1402,-1.1,149.3454286,133.7,133687.212,-130.5,-0.000976159,118.9951192,17.77137708,15909.28657
77.934137,16.507556,367.3,1403,-0.5,149.3454286,133.8,133836.5574,-131,-0.000978806,118.995106,17.7713751,15927.05795
77.934234,16.50616,365,1404,-2.3,149.3454286,134,133985.9029,-133.3,-0.000994881,118.9950256,17.7713631,15944.82931
77.934357,16.504839,362.2,1405,-2.8,149.3454286,134.1,134135.2483,-136.1,-0.001014648,118.9949268,17.77134834,15962.60066
77.934746,16.499282,363.6,1406,1.4,149.3454286,134.3,134284.5937,-134.7,-0.001003093,118.9949845,17.77135696,15980.37201
77.934761,16.497959,363.9,1407,0.3,149.3454286,134.4,134433.9391,-134.4,-0.000999748,118.9950013,17.77135946,15998.14337
77.934847,16.494771,362.5,1408,-1.4,149.3454286,134.6,134583.2846,-135.8,-0.001009041,118.9949548,17.77135252,16015.91473
77.935091,16.490876,360.4,1409,-2.1,149.3454286,134.7,134732.63,-137.9,-0.001023509,118.9948825,17.77134172,16033.68607
77.935195,16.489574,360.2,1410,-0.2,149.3454286,134.9,134881.9754,-138.1,-0.001023858,118.9948807,17.77134146,16051.45741
77.935488,16.486773,358,1411,-2.2,149.3454286,135,135031.3209,-140.3,-0.001039018,118.9948049,17.77133014,16069.22874
77.935606,16.48597,357.3,1412,-0.7,149.3454286,135.2,135180.6663,-141,-0.001043049,118.9947848,17.77132713,16087.00007
77.935823,16.483296,356.3,1413,-1,149.3454286,135.3,135330.0117,-142,-0.001049287,118.9947536,17.77132247,16104.77139
77.935981,16.481023,355.4,1414,-0.9,149.3454286,135.5,135479.3571,-142.9,-0.001054773,118.9947261,17.77131837,16122.54271
77.935996,16.480134,355.1,1415,-0.3,149.3454286,135.6,135628.7026,-143.2,-0.001055824,118.9947209,17.77131759,16140.31402
77.935883,16.477891,354.1,1416,-1,149.3454286,135.8,135778.048,-144.2,-0.001062027,118.9946899,17.77131296,16158.08534
77.935836,16.476579,353.5,1417,-0.6,149.3454286,135.9,135927.3934,-144.8,-0.001065275,118.9946736,17.77131053,16175.85665
77.935708,16.473816,351.6,1418,-1.9,149.3454286,136.1,136076.7389,-146.7,-0.001078068,118.9946097,17.77130098,16193.62795
77.935745,16.473112,350.9,1419,-0.7,149.3454286,136.2,136226.0843,-147.4,-0.001082025,118.9945899,17.77129802,16211.39925
77.935796,16.472533,350.4,1420,-0.5,149.3454286,136.4,136375.4297,-147.9,-0.001084506,118.9945775,17.77129617,16229.17054
77.935947,16.471779,349.8,1421,-0.6,149.3454286,136.5,136524.7751,-148.5,-0.001087715,118.9945614,17.77129377,16246.94184
77.936045,16.471178,349.5,1422,-0.3,149.3454286,136.7,136674.1206,-148.8,-0.001088721,118.9945564,17.77129302,16264.71313
77.936184,16.47052,349.2,1423,-0.3,149.3454286,136.8,136823.466,-149.1,-0.001089725,118.9945514,17.77129227,16282.48442
77.936245,16.470228,349.2,1424,0,149.3454286,137,136972.8114,-149.1,-0.001088537,118.9945573,17.77129316,16300.25572
77.936388,16.469337,349,1425,-0.2,149.3454286,137.1,137122.1569,-149.3,-0.00108881,118.9945559,17.77129296,16318.02701
77.936425,16.468986,349,1426,0,149.3454286,137.3,137271.5023,-149.3,-0.001087626,118.9945619,17.77129384,16335.7983
77.936447,16.468778,349,1427,0,149.3454286,137.4,137420.8477,-149.3,-0.001086444,118.9945678,17.77129472,16353.5696
77.936459,16.468668,349,1428,0,149.3454286,137.6,137570.1931,-149.3,-0.001085264,118.9945737,17.7712956,16371.34089
77.936536,16.467687,349.5,1429,0.5,149.3454286,137.7,137719.5386,-148.8,-0.001080457,118.9945977,17.77129919,16389.11219
77.936541,16.467617,349.7,1430,0.2,149.3454286,137.9,137868.884,-148.6,-0.001077836,118.9946108,17.77130115,16406.88349
77.936597,16.466829,350.8,1431,1.1,149.3454286,138,138018.2294,-147.5,-0.001068699,118.9946565,17.77130797,16424.6548
77.936627,16.466023,351.5,1432,0.7,149.3454286,138.2,138167.5749,-146.8,-0.001062478,118.9946876,17.77131262,16442.42611
77.936686,16.465335,351.4,1433,-0.1,149.3454286,138.3,138316.9203,-146.9,-0.001062054,118.9946897,17.77131294,16460.19743
77.936721,16.463919,350.7,1434,-0.7,149.3454286,138.5,138466.2657,-147.6,-0.001065964,118.9946702,17.77131002,16477.96874
77.936794,16.462444,350,1435,-0.7,149.3454286,138.6,138615.6111,-148.3,-0.001069865,118.9946507,17.7713071,16495.74004
77.937044,16.451892,340,1436,-10,149.3454286,138.8,138764.9566,-158.3,-0.001140778,118.9942961,17.77125415,16513.5113
77.937095,16.451566,339.8,1437,-0.2,149.3454286,138.9,138914.302,-158.5,-0.001140991,118.994295,17.77125399,16531.28255
77.937228,16.450635,339.2,1438,-0.6,149.3454286,139.1,139063.6474,-159.1,-0.00114408,118.9942796,17.77125168,16549.0538
77.937375,16.449677,339.8,1439,0.6,149.3454286,139.2,139212.9929,-158.5,-0.001138543,118.9943073,17.77125582,16566.82506
77.937394,16.449559,340,1440,0.2,149.3454286,139.4,139362.3383,-158.3,-0.001135888,118.9943206,17.7712578,16584.59632
77.937554,16.448495,341.4,1441,1.4,149.3454286,139.5,139511.6837,-156.9,-0.001124637,118.9943768,17.7712662,16602.36758
77.937663,16.447534,341.3,1442,-0.1,149.3454286,139.7,139661.0291,-157,-0.00112415,118.9943792,17.77126657,16620.13885
77.937848,16.446485,341,1443,-0.3,149.3454286,139.8,139810.3746,-157.3,-0.001125095,118.9943745,17.77126586,16637.91012
77.938025,16.445182,342.1,1444,1.1,149.3454286,140,139959.72,-156.2,-0.001116035,118.9944198,17.77127263,16655.68139
77.938301,16.443355,344.4,1445,2.3,149.3454286,140.1,140109.0654,-153.9,-0.00109843,118.9945079,17.77128577,16673.45267
77.938346,16.442558,345.1,1446,0.7,149.3454286,140.3,140258.4109,-153.2,-0.00109227,118.9945387,17.77129037,16691.22396
77.938484,16.441222,345.5,1447,0.4,149.3454286,140.4,140407.7563,-152.8,-0.001088259,118.9945587,17.77129337,16708.99526
77.938787,16.437572,347.9,1448,2.4,149.3454286,140.6,140557.1017,-150.4,-0.001070028,118.9946499,17.77130698,16726.76656
77.938883,16.435024,349.8,1449,1.9,149.3454286,140.7,140706.4471,-148.5,-0.001055389,118.9947231,17.77131791,16744.53788
77.939016,16.433024,349.8,1450,0,149.3454286,140.9,140855.7926,-148.5,-0.00105427,118.9947287,17.77131875,16762.3092
77.939125,16.431669,348.7,1451,-1.1,149.3454286,141,141005.138,-149.6,-0.001060954,118.9946952,17.77131376,16780.08052
77.939329,16.428686,347.7,1452,-1,149.3454286,141.2,141154.4834,-150.6,-0.001066916,118.9946654,17.7713093,16797.85182
77.939549,16.426052,350.3,1453,2.6,149.3454286,141.3,141303.8289,-148,-0.001047388,118.9947631,17.77132389,16815.62315
77.939758,16.423229,352.5,1454,2.2,149.3454286,141.5,141453.1743,-145.8,-0.00103073,118.9948464,17.77133633,16833.39448
77.939879,16.419858,350,1455,-2.5,149.3454286,141.6,141602.5197,-148.3,-0.001047298,118.9947635,17.77132395,16851.16581
77.940081,16.415157,349.8,1456,-0.2,149.3454286,141.8,141751.8651,-148.5,-0.001047605,118.994762,17.77132372,16868.93713
77.940155,16.413604,349.1,1457,-0.7,149.3454286,141.9,141901.2106,-149.2,-0.001051436,118.9947428,17.77132086,16886.70845
77.940276,16.412022,346.7,1458,-2.4,149.3454286,142.1,142050.556,-151.6,-0.001067226,118.9946639,17.77130907,16904.47976
77.940364,16.410471,345,1459,-1.7,149.3454286,142.2,142199.9014,-153.3,-0.00107806,118.9946097,17.77130098,16922.25106
77.940431,16.409273,345,1460,0,149.3454286,142.3,142349.2469,-153.3,-0.001076929,118.9946154,17.77130183,16940.02237
77.940443,16.409064,345,1461,0,149.3454286,142.5,142498.5923,-153.3,-0.0010758,118.994621,17.77130267,16957.79367
77.940653,16.406832,346.4,1462,1.4,149.3454286,142.6,142647.9377,-151.9,-0.001064859,118.9946757,17.77131084,16975.56498
77.940692,16.406184,346.6,1463,0.2,149.3454286,142.8,142797.2831,-151.7,-0.001062345,118.9946883,17.77131272,16993.33629
77.940655,16.404844,346.3,1464,-0.3,149.3454286,142.9,142946.6286,-152,-0.001063334,118.9946833,17.77131198,17011.1076
77.940724,16.402413,343.1,1465,-3.2,149.3454286,143.1,143095.974,-155.2,-0.001084587,118.9945771,17.77129611,17028.8789
77.940741,16.401212,341.2,1466,-1.9,149.3454286,143.2,143245.3194,-157.1,-0.00109672,118.9945164,17.77128705,17046.65019
77.940744,16.401162,341,1467,-0.2,149.3454286,143.4,143394.6649,-157.3,-0.001096972,118.9945151,17.77128686,17064.42147
77.940803,16.399878,339.2,1468,-1.8,149.3454286,143.5,143544.0103,-159.1,-0.001108371,118.9944581,17.77127835,17082.19275
77.940852,16.397573,337.6,1469,-1.6,149.3454286,143.7,143693.3557,-160.7,-0.001118354,118.9944082,17.77127089,17099.96402
77.940912,16.396883,337.3,1470,-0.3,149.3454286,143.8,143842.7011,-161,-0.001119278,118.9944036,17.7712702,17117.73529
77.940944,16.395208,337.8,1471,0.5,149.3454286,144,143992.0466,-160.5,-0.001114645,118.9944268,17.77127366,17135.50657
77.940966,16.394842,338.1,1472,0.3,149.3454286,144.1,144141.392,-160.2,-0.001111409,118.994443,17.77127608,17153.27784
77.940973,16.394166,338.6,1473,0.5,149.3454286,144.3,144290.7374,-159.7,-0.001106793,118.994466,17.77127953,17171.04912
77.941022,16.392656,339.8,1474,1.2,149.3454286,144.4,144440.0829,-158.5,-0.001097341,118.9945133,17.77128659,17188.82041
77.94101,16.392298,340.1,1475,0.3,149.3454286,144.6,144589.4283,-158.2,-0.001094133,118.9945293,17.77128898,17206.5917
77.940926,16.391827,340.6,1476,0.5,149.3454286,144.7,144738.7737,-157.7,-0.001089549,118.9945523,17.7712924,17224.36299
77.9408,16.39136,341.1,1477,0.5,149.3454286,144.9,144888.1191,-157.2,-0.001084975,118.9945751,17.77129582,17242.13429
77.940524,16.390717,341.8,1478,0.7,149.3454286,145,145037.4646,-156.5,-0.001079032,118.9946048,17.77130026,17259.90559
77.940257,16.390279,342.2,1479,0.4,149.3454286,145.2,145186.81,-156.1,-0.001075167,118.9946242,17.77130314,17277.67689
77.93987,16.389772,342.6,1480,0.4,149.3454286,145.3,145336.1554,-155.7,-0.001071309,118.9946435,17.77130602,17295.4482
77.939541,16.389447,342.7,1481,0.1,149.3454286,145.5,145485.5009,-155.6,-0.001069522,118.9946524,17.77130736,17313.2195
77.939455,16.389375,342.6,1482,-0.1,149.3454286,145.6,145634.8463,-155.7,-0.001069112,118.9946544,17.77130766,17330.99081
77.939145,16.389113,342.4,1483,-0.2,149.3454286,145.8,145784.1917,-155.9,-0.001069389,118.9946531,17.77130746,17348.76212
77.938899,16.388906,342.1,1484,-0.3,149.3454286,145.9,145933.5371,-156.2,-0.00107035,118.9946482,17.77130674,17366.53342
77.938873,16.388884,342,1485,-0.1,149.3454286,146.1,146082.8826,-156.3,-0.001069941,118.9946503,17.77130705,17384.30473
77.932991,16.383997,343.7,1486,1.7,149.3454286,146.2,146232.228,-154.6,-0.001057222,118.9947139,17.77131654,17402.07605
77.93271,16.383741,343.9,1487,0.2,149.3454286,146.4,146381.5734,-154.4,-0.001054778,118.9947261,17.77131837,17419.84737
77.932341,16.383368,344.2,1488,0.3,149.3454286,146.5,146530.9189,-154.1,-0.001051655,118.9947417,17.7713207,17437.61869
77.931976,16.382936,344.7,1489,0.5,149.3454286,146.7,146680.2643,-153.6,-0.001047176,118.9947641,17.77132405,17455.39001
77.931832,16.382722,344.9,1490,0.2,149.3454286,146.8,146829.6097,-153.4,-0.001044748,118.9947763,17.77132586,17473.16134
77.931742,16.382589,345,1491,0.1,149.3454286,147,146978.9551,-153.3,-0.001043006,118.994785,17.77132716,17490.93266
77.931628,16.38242,345.2,1492,0.2,149.3454286,147.1,147128.3006,-153.1,-0.001040588,118.9947971,17.77132896,17508.70399
77.931379,16.382027,345.6,1493,0.4,149.3454286,147.3,147277.646,-152.7,-0.001036817,118.9948159,17.77133178,17526.47532
77.931149,16.381579,345.9,1494,0.3,149.3454286,147.4,147426.9914,-152.4,-0.001033732,118.9948313,17.77133408,17544.24666
77.930857,16.380937,346.3,1495,0.4,149.3454286,147.6,147576.3369,-152,-0.001029975,118.9948501,17.77133689,17562.018
77.930704,16.38045,346.5,1496,0.2,149.3454286,147.7,147725.6823,-151.8,-0.00102758,118.9948621,17.77133868,17579.78933
77.930575,16.379978,346.8,1497,0.3,149.3454286,147.9,147875.0277,-151.5,-0.001024514,118.9948774,17.77134097,17597.56068
77.930439,16.379318,347.6,1498,0.8,149.3454286,148,148024.3731,-150.7,-0.001018076,118.9949096,17.77134578,17615.33202
77.930394,16.378877,348.3,1499,0.7,149.3454286,148.2,148173.7186,-150,-0.001012325,118.9949384,17.77135007,17633.10337
77.930349,16.377816,350.3,1500,2,149.3454286,148.3,148323.064,-148,-0.000997822,118.9950109,17.7713609,17650.87473
77.930422,16.377007,351.6,1501,1.3,149.3454286,148.5,148472.4094,-146.7,-0.000988062,118.9950597,17.77136819,17668.6461
77.930558,16.37635,352.3,1502,0.7,149.3454286,148.6,148621.7549,-146,-0.00098236,118.9950882,17.77137245,17686.41747
77.930842,16.375333,353.3,1503,1,149.3454286,148.8,148771.1003,-145,-0.000974652,118.9951267,17.7713782,17704.18885
77.931101,16.374738,353.8,1504,0.5,149.3454286,148.9,148920.4457,-144.5,-0.000970317,118.9951484,17.77138144,17721.96023
77.931312,16.37432,354,1505,0.2,149.3454286,149.1,149069.7911,-144.3,-0.000968003,118.99516,17.77138317,17739.73162
77.931516,16.37397,354,1506,0,149.3454286,149.2,149219.1366,-144.3,-0.000967034,118.9951648,17.77138389,17757.503
77.931588,16.373867,354,1507,0,149.3454286,149.4,149368.482,-144.3,-0.000966067,118.9951697,17.77138461,17775.27438
77.931662,16.373758,354.1,1508,0.1,149.3454286,149.5,149517.8274,-144.2,-0.000964433,118.9951778,17.77138583,17793.04577
77.931792,16.373571,354.2,1509,0.1,149.3454286,149.7,149667.1729,-144.1,-0.000962803,118.995186,17.77138705,17810.81716
77.932132,16.373141,354.6,1510,0.4,149.3454286,149.8,149816.5183,-143.7,-0.000959173,118.9952041,17.77138976,17828.58855
77.932583,16.372629,355.6,1511,1,149.3454286,150,149965.8637,-142.7,-0.00095155,118.9952423,17.77139545,17846.35994
